2300,"A court de munitions, la Banque centrale européenne veut réinventer son mandat",Eric Albert,24 janvier 2020 à 10h32,"Christine Lagarde, la présidente de la BCE, lance une grande « révision stratégique » de ses missions. L’opération doit durer un an.",https://www.lemonde.fr/economie/article/2020/01/24/a-court-de-munitions-la-banque-centrale-europeenne-veut-reinventer-son-mandat_6027074_3234.html
2301,Les avocats contraignent Matignon à poursuivre les négociations sur les retraites,Jean-Baptiste Jacquin,24 janvier 2020 à 10h30,"Après une première réunion avec Edouard Philippe, jeudi 23 janvier, les discussions avec les représentants des avocats vont continuer au moins jusqu’au 2 février.",https://www.lemonde.fr/societe/article/2020/01/24/les-avocats-contraignent-matignon-a-poursuivre-les-negociations-sur-les-retraites_6027073_3224.html
2302,"Emmanuel Macron : « Il y a dans notre République, aujourd’hui, ce que j’appellerais un séparatisme »",Piotr Smolar,24 janvier 2020 à 10h22,"Dans l’avion qui le ramenait de son voyage en Israël, le chef de l’Etat s’est exprimé sur l’« islam radical » et les tensions identitaires qui traversent la société.",https://www.lemonde.fr/societe/article/2020/01/24/emmanuel-macron-il-y-a-dans-notre-republique-aujourd-hui-ce-que-j-appellerais-un-separatisme_6027071_3224.html
2303,"A Nantes, Franck Riester face à la fronde du monde du spectacle",Sandrine Blanchard,24 janvier 2020 à 10h20,"Accueilli froidement aux Biennales internationales du spectacle de Nantes, le ministre a confirmé une subvention de huit millions d’euros aux théâtres en région.",https://www.lemonde.fr/culture/article/2020/01/24/a-nantes-franck-riester-face-a-la-fronde-du-monde-du-spectacle_6027070_3246.html
2304,Le haut fonctionnaire Alain Christnacht va prendre la tête du Samusocial,Isabelle Rey-Lefebvre,24 janvier 2020 à 10h19,"Le conseiller d’Etat, choisi par  le gouvernement, devra redonner au 115 les moyens de sa mission.",https://www.lemonde.fr/societe/article/2020/01/24/le-haut-fonctionnaire-alain-christnacht-va-prendre-la-tete-du-samusocial_6027069_3224.html
2305,« Christophe Castaner doit réviser sa circulaire sur les municipales »,?,24 janvier 2020 à 10h17,"Ne plus attribuer de nuance politique aux listes dans les villes de moins de 9 000 habitants revient à « s’attaquer à un principe de transparence », assure, dans une tribune au « Monde », un collectif de 44 chercheurs.",https://www.lemonde.fr/idees/article/2020/01/24/elections-municipales-christophe-castaner-doit-reviser-sa-circulaire-sur-les-municipales_6027068_3232.html
2306,Les voisins de la Libye rejettent toute ingérence étrangère,Le Monde avec AFP,24 janvier 2020 à 10h13,"Réunis à Alger, les ministres des affaires étrangères tunisien, égyptien, tchadien et malien notamment, veulent trouver un règlement politique à la crise.",https://www.lemonde.fr/afrique/article/2020/01/24/les-voisins-de-la-libye-rejettent-toute-ingerence-etrangere_6027067_3212.html
2307,"Au 52e jour de grève à Radio France, la direction prête à des concessions",Sandrine Cassini,24 janvier 2020 à 10h10,La présidente Sibyle Veil accepte de changer le statut du plan de départs volontaires. Les syndicats espèrent en réduire sensiblement la portée.,https://www.lemonde.fr/actualite-medias/article/2020/01/24/a-radio-france-sibyle-veil-joue-la-carte-de-l-apaisement_6027066_3236.html
2308,Groupusculisation,?,?,?,https://www.lemonde.fr/blog/xaviergorce/2020/01/24/groupusculisation/
2309,Relations franco-algériennes : le président Tebboune appelle au « respect mutuel »,Le Monde avec AFP,24 janvier 2020 à 10h06,Le chef de l’Etat a précisé que « l’Algérie avec sa nouvelle génération et direction n’acceptera aucune immixtion ou tutelle » de la part de la France.,https://www.lemonde.fr/afrique/article/2020/01/24/relations-franco-algeriennes-le-president-tebboune-appelle-au-respect-mutuel_6027064_3212.html
2310,Caroline : « J’ai un couteau dans les mains. C’est lui ou moi »,?,24 janvier 2020 à 10h05,"podcast    Retrouvez le témoignage de Caroline, 25 ans, interprété par Céline Milliat. Un podcast issu de notre série « S’aimer comme on se quitte ».",https://www.lemonde.fr/podcasts/article/2020/01/24/caroline-j-ai-un-couteau-dans-les-mains-c-est-lui-ou-moi_6027063_5463015.html
2311,"Les vœux d’équilibriste de Didier Guillaume, ministre en sursis",Solenn de Royer,24 janvier 2020 à 09h59,"Le ministre de l’agriculture est candidat aux municipales à Biarritz, tout comme le secrétaire d’Etat Jean-Baptiste Lemoyne. L’exécutif doit trancher ce différend inédit et embarrassant .",https://www.lemonde.fr/politique/article/2020/01/24/les-v-ux-d-equilibriste-de-didier-guillaume-ministre-en-sursis_6027062_823448.html
2312,?,?,?,?,https://www.lemonde.fr/politique/live/2020/01/24/greve-du-24-janvier-suivez-en-direct-la-journee-de-manifestations-contre-la-reforme-des-retraites_6027061_823448.html
2313,Des députés veulent protéger le « patrimoine sensoriel des campagnes » contre les plaintes des touristes,Julien Lemaignen,24 janvier 2020 à 09h46,Un projet de loi adopté en commission à l’Assemblée veut empêcher les plaintes contre certains « bruits et effluves » du terroir.,https://www.lemonde.fr/politique/article/2020/01/24/une-proposition-de-loi-sur-le-patrimoine-sensoriel-des-campagnes-pour-que-le-coq-continue-de-chanter_6027060_823448.html
2314,"Dans les vignobles de Pommard, histoire d’une conversion au bio",Rémi Barroux,24 janvier 2020 à 09h43,"Aubert Lefas, à la tête du Domaine Lejeune, a fait le choix du bio depuis de nombreuses années et a opté pour la certification en 2018.",https://www.lemonde.fr/m-gastronomie/article/2020/01/24/dans-les-vignobles-de-pommard-histoire-d-une-conversion-au-bio_6027059_4497540.html
2315,"Open d’Australie : « Black Friday » pour Naomi Osaka, Serena Williams et Stefanos Tsitsipas",?,24 janvier 2020 à 09h04,"La journée de vendredi a vu les éliminations de la tenante du titre japonaise et du Grec, demi-finaliste sortant. Roger Federer s’est qualifié sur un fil pour les huitièmes.",https://www.lemonde.fr/sport/article/2020/01/24/tennis-sortie-de-route-pour-serena-williams-et-clap-de-fin-pour-caroline-wozniacki_6027058_3242.html
2316,"Témoignage d’Annabella Sciorra au procès Weinstein : « A l’époque, je croyais que le viol était quelque chose qui se commettait dans des ruelles sombres »",Le Monde avec AFP,24 janvier 2020 à 08h29,"Le témoignage de l’actrice Annabella Sciorra, frappé par la prescription, ne fera pas l’objet de poursuites, mais doit aider à convaincre les jurés que M. Weinstein était un prédateur « expérimenté ».",https://www.lemonde.fr/international/article/2020/01/24/devant-le-tribunal-de-new-york-l-actrice-annabella-sciorra-decrit-la-methode-weinstein_6027056_3210.html
2317,Emmanuel Macron dénonce les discours justifiant la violence en France et « l’affaiblissement de notre démocratie »,Piotr Smolar,24 janvier 2020 à 08h12,"Au cours du vol le reconduisant de Tel-Aviv à Paris, jeudi soir, le président de la République a répondu aux questions de trois médias, dont « Le Monde ».",https://www.lemonde.fr/politique/article/2020/01/24/macron-fustige-les-discours-justifiant-la-violence-en-france-et-l-affaiblissement-de-notre-democratie_6027055_823448.html
2318,"« La Reconstruction de la pensée religieuse en Islam », de Mohammed Iqbal : la chronique « philosophie » de Roger-Pol Droit",?,24 janvier 2020 à 08h00,"Un classique du modernisme islamique, paru en 1934, œuvre d’un juriste, penseur, poète, musulman indien, est aujourd’hui disponible en français.",https://www.lemonde.fr/livres/article/2020/01/24/la-reconstruction-de-la-pensee-religieuse-en-islam-de-mohammed-iqbal-la-chronique-philosophie-de-roger-pol-droit_6027054_3260.html
2319,"A Melbourne, le tennis français à bout de souffle",Robin Magnier,24 janvier 2020 à 07h06,"Gaël Monfils est une fois de plus le dernier Français encore en lice à l’Open d’Australie, où cela faisait trente-cinq ans qu’aucune Française n’avait franchi le deuxième tour.",https://www.lemonde.fr/sport/article/2020/01/24/a-melbourne-le-tennis-francais-a-bout-de-souffle_6027052_3242.html
2320,Delphine Allès : « Les contestataires ont en commun la volonté de se réapproprier un destin et une dignité »,Propos recueillis par Gaïdz Minassian,24 janvier 2020 à 07h00,"Pour la chercheuse en science politique Delphine Allès, la contestation sociale, d’un continent à l’autre, a pour constante de s’en prendre au « système », qui prive les peuples de leur dignité.",https://www.lemonde.fr/international/article/2020/01/24/delphine-alles-les-contestataires-ont-en-commun-la-volonte-de-se-reapproprier-leur-destinee_6027051_3210.html
2321,"En Algérie, la lutte pacifique ou la fierté retrouvée",Frédéric Bobin,24 janvier 2020 à 06h30,"La revue « L’Année du Maghreb » analyse le Hirak, mouvement inédit de protestation populaire qui a démarré en février 2019, et décrypte une « intelligence politique » qui puise dans l’histoire de la résistance anticoloniale.",https://www.lemonde.fr/idees/article/2020/01/24/en-algerie-la-lutte-pacifique-ou-la-fierte-retrouvee_6027050_3232.html
2322,"L’Amérique, une histoire de guerres",Marc Semo,24 janvier 2020 à 06h15,"La revue trimestrielle « America » a invité plusieurs auteurs, dont James Ellroy, à décrypter la vision qu’ont les Américains des nombreux conflits qui ont fait leur histoire, nourrissant profondément leur imaginaire.",https://www.lemonde.fr/idees/article/2020/01/24/l-amerique-une-histoire-de-guerres_6027049_3232.html
2323,"En Algérie, le mouvement populaire continue de défier le régime en place",Madjid Zerrouky,24 janvier 2020 à 06h00,La mort du général Gaïd Salah n’a pas altéré la puissance de la rue. Une alliance de partis et d’associations liés au « Hirak » a tenu samedi à Alger des « assises de la démocratie » afin de tenter de fédérer ce mouvement.,https://www.lemonde.fr/international/article/2020/01/24/en-algerie-le-mouvement-populaire-continue-de-defier-le-regime-en-place_6027048_3210.html
2324,Assurance-vie : des rendements qui font le grand écart selon les contrats,Eric Leroux,24 janvier 2020 à 06h00,"Sans surprise, les performances des fonds en euros sont souvent en baisse. Mais la chute n’est pas toujours aussi forte qu’annoncée fin 2019 par les professionnels.",https://www.lemonde.fr/argent/article/2020/01/24/assurance-vie-des-rendements-qui-font-le-grand-ecart-selon-les-contrats_6027047_1657007.html
2325,Mémoire de la Shoah : « L’investissement sur la citoyenneté se fait parfois au détriment d’une connaissance historique précise »,Propos recueillis par Julien Lemaignen,24 janvier 2020 à 06h00,"Un sondage de l’institut Schoen fait état de « lacunes critiques », en France, dans la connaissance du génocide des Juifs. L’historien Sébastien Ledoux l’a commenté pour « Le Monde ».",https://www.lemonde.fr/societe/article/2020/01/24/memoire-de-la-shoah-l-investissement-sur-la-citoyennete-se-fait-parfois-au-detriment-d-une-connaissance-historique-precise_6027046_3224.html
2326,"Coronavirus en Chine : Wuhan, épicentre de la propagation et base de plusieurs constructeurs automobile français",Eric Béziat,24 janvier 2020 à 05h35,C’est dans cette ville que les constructeurs automobiles tricolores ont installé l’essentiel de leurs implantations industrielles en Chine.,https://www.lemonde.fr/international/article/2020/01/24/wuhan-la-detroit-chinoise-a-l-accent-tres-francais_6027045_3210.html
2327,"Le loup, « révélateur de notre rapport à la nature »",Catherine Vincent,24 janvier 2020 à 05h30,"Le retour du « Canis lupus » continue de déchaîner les passions des éleveurs, qui n’hésitent pas à menacer ceux qui plaident pour une connivence avec cet animal.",https://www.lemonde.fr/idees/article/2020/01/24/le-loup-revelateur-de-notre-rapport-a-la-nature_6027044_3232.html
2328,"Réforme des retraites : pour l’exécutif, le bout du tunnel est encore loin",Alexandre Lemarié et Olivier Faye,24 janvier 2020 à 05h27,"Alors que le projet de loi est présenté vendredi en conseil des ministres, les chantiers ouverts sont encore nombreux, et la bataille de l’opinion loin d’être gagnée.",https://www.lemonde.fr/politique/article/2020/01/24/reforme-des-retraites-une-sortie-du-tunnel-encore-lointaine-pour-l-executif_6027043_823448.html
2329,"« L’antisémitisme revient », alerte Emmanuel Macron depuis Jérusalem",Cédric Pietralunga,24 janvier 2020 à 05h26,"En visite en Israël à l’occasion de la célébration du 75e anniversaire de la libération d’Auschwitz, le chef de l’Etat a assuré que sa détermination à agir « était totale », mais il n’a pas annoncé de mesures nouvelles.",https://www.lemonde.fr/politique/article/2020/01/24/l-antisemitisme-revient-alerte-emmanuel-macron-depuis-jerusalem_6027042_823448.html
2330,Le nouveau coronavirus aurait un ancêtre chez les chauves-souris,Paul Benkimoun,24 janvier 2020 à 05h25,Des scientifiques ont retracé la généalogie du virus responsable de l’épidémie qui a commencé à se répandre dans le monde.,https://www.lemonde.fr/planete/article/2020/01/24/le-nouveau-coronavirus-aurait-un-ancetre-chez-les-chauves-souris_6027041_3244.html
2331,"Hollande et Sarkozy, unis par les liens du protocole",Vanessa Schneider  et   Solenn de Royer,24 janvier 2020 à 05h25,"RécitDe commémorations officielles en funérailles nationales, les deux anciens présidents de la République ne cessent de se croiser. Autant d’occasions pour ces vieux adversaires d’échanger piques et petites humiliations.",https://www.lemonde.fr/m-le-mag/article/2020/01/24/hollande-et-sarkozy-amis-de-ceremonie_6027040_4500055.html
2332,Culture : un rapport préconise un vrai statut pour les artistes-auteurs,Nicole Vulser,24 janvier 2020 à 05h24,"Dans un rapport remis mercredi au ministre de la culture, Bruno Racine, ancien président de la Bibliothèque nationale, constate « une dégradation de la situation des artistes-auteurs », qui se traduit par une érosion de leurs revenus.",https://www.lemonde.fr/culture/article/2020/01/24/la-creation-dans-l-angle-mort-des-politiques-publiques_6027039_3246.html
2333,"« Paris est une ville magnifique, nous y jouerons de nombreuses années », assure le patron de la NBA, Adam Silver",Propos recueillis par Clément Martel,24 janvier 2020 à 05h10,"Avant le premier match de saison régulière joué à Paris, vendredi, le dirigeant de la surpuissante Ligue nord-américaine de basket a évoqué ses projets.",https://www.lemonde.fr/sport/article/2020/01/24/paris-est-une-ville-magnifique-nous-y-jouerons-de-nombreuses-annees-assure-le-patron-de-la-nba-adam-silver_6027038_3242.html
2334,Proche-Orient : le plan de paix américain sera dévoilé dans les tout prochains jours,Le Monde avec AFP,24 janvier 2020 à 04h03,"Donald Trump promet qu’il détaillera sa feuille de route pour mettre fin au conflit israélo-palestinien avant l’arrivée de Benyamin Nétanyahou à Washington, prévue mardi.",https://www.lemonde.fr/international/article/2020/01/24/proche-orient-le-plan-de-paix-americain-sera-devoile-dans-les-tout-prochains-jours_6027037_3210.html
2335,"Un virtuose, un bagad et des soupçons de viol : silence de plomb en pays breton",Henri Seckel  et   Nicolas Legendre,24 janvier 2020 à 03h10,"EnquêteEn octobre 2019, Loïc Le Cotillec, le jeune et talentueux chef d’orchestre du bagad d’Auray, dans le Morbihan, est mis en examen pour « viols aggravés ». L’information ne sortira dans « Le Monde » que le 14 janvier. Auparavant, ni la presse locale, ni le maire de la commune, ni les musiciens n’ont ébruité les faits.",https://www.lemonde.fr/m-le-mag/article/2020/01/24/loic-c-etait-notre-pote-les-victimes-c-etaient-nos-potes-et-on-n-a-rien-vu-de-tout-ca-silence-de-plomb-en-pays-breton_6027036_4500055.html
2336,"« En Inde, les troubles s’expliquent en partie par la Constitution du pays »",?,24 janvier 2020 à 03h10,"A l’heure où les manifestations contre le gouvernement nationaliste se multiplient, les philosophes indiens Divya Dwivedi et Shaj Mohan décryptent, dans une tribune au « Monde », les subterfuges utilisés, selon eux, par les castes supérieures pour maintenir leur domination sur le pays.",https://www.lemonde.fr/idees/article/2020/01/24/en-inde-les-troubles-s-expliquent-en-partie-par-la-constitution-du-pays_6027035_3232.html
2337,Aux origines coloniales de la crise écologique,Séverine Kodjo-Grandvaux,24 janvier 2020 à 03h09,"EnquêtePour les chercheurs décoloniaux, le dérèglement climatique serait lié à l’histoire esclavagiste et coloniale de la modernité occidentale. Selon eux, le capitalisme s’est structuré sur une économie extractive et des monocultures intensives qui ont détruit la biodiversité.",https://www.lemonde.fr/idees/article/2020/01/24/aux-origines-coloniales-de-la-crise-ecologique_6027034_3232.html
2338,"« De plus en plus nécessaire, de moins en moins valorisé » : le master, sésame sans effet miracle",Sylvie Lecherbonnier,24 janvier 2020 à 03h08,"Si un master garantit une bonne insertion sur le marché du travail, les trajectoires des diplômés sont plus chaotiques que celles des générations précédentes. La hausse du nombre de bac + 5 est plus rapide que la croissance des emplois associés.",https://www.lemonde.fr/campus/article/2020/01/24/de-plus-en-plus-necessaire-de-moins-en-moins-valorise-le-master-sesame-sans-effet-miracle_6027033_4401467.html
2339,Milliardaire japonais cherche femme « idéale » pour aller sur la Lune,Roxana Azimi,24 janvier 2020 à 03h07,"Homme d’affaires, collectionneur d’art et trublion, Yusaku Maezawa a déjà pris sa place pour aller sur la Lune en 2023. Il compte désormais recruter celle qui l’accompagnera par le biais d’une émission de télé-réalité.",https://www.lemonde.fr/m-le-mag/article/2020/01/24/milliardaire-japonais-cherche-femme-ideale-pour-aller-sur-la-lune_6027032_4500055.html
2340,Le combat d’une féministe chinoise pour le droit des mères célibataires,Frédéric Lemaître,24 janvier 2020 à 00h54,"Xu Zaozao, une trentenaire militante, a lancé un débat national en poursuivant en justice l’hôpital qui lui a dénié le droit de congeler ses ovules",https://www.lemonde.fr/international/article/2020/01/24/le-combat-d-une-feministe-chinoise-pour-le-droit-des-meres-celibataires_6027031_3210.html
2341,"« 18.3. Une année à la PJ », de Pauline Guéna : mes pas dans les pas de la police",Macha Séry,24 janvier 2020 à 00h37,"Histoire d’un livre. En 2015-2016, l’écrivaine a pu suivre de près des agents de la police judiciaire de Versailles dans leur travail. Le résultat se lit comme un roman.",https://www.lemonde.fr/livres/article/2020/01/24/18-3-une-annee-a-la-pj-de-pauline-guena-mes-pas-dans-les-pas-de-la-police_6027030_3260.html
2342,"« Depeche Mode – 101 » : film culte pour tournée mythique, sur Arte",Guillaume Fraissard,24 janvier 2020 à 00h29,"La chaîne franco-allemande rediffuse le documentaire de Donn Alan Pennebaker sur la tournée du groupe de Dave Gahan aux Etats-Unis en 1988, Music for the Masses.",https://www.lemonde.fr/culture/article/2020/01/24/depeche-mode-101-film-culte-pour-tournee-mythique-sur-arte_6027029_3246.html
2343,Cinq visites dans des galeries à ne pas rater,?,24 janvier 2020 à 00h24,"Un vendredi sur deux, le service Culture du « Monde » propose aux lecteurs de « La Matinale » un choix d’événements ou de lieux à découvrir autour d’un thème.",https://www.lemonde.fr/culture/article/2020/01/24/cinq-visites-dans-des-galeries-a-ne-pas-rater_6027028_3246.html
2344,"Pendant vingt ans, un imposteur a gravi les échelons de l’armée de Suède",Anne-Françoise Hivert,24 janvier 2020 à 00h19,"Depuis 1999, un homme qui se faisait passer pour un officier a occupé de hautes fonctions dans la hiérarchie militaire, sans être démasqué.",https://www.lemonde.fr/international/article/2020/01/24/pendant-20-ans-un-imposteur-a-gravi-les-echelons-de-l-armee-suedoise_6027027_3210.html
2345,"La chute de Boeing, entreprise vénérée aux Etats-Unis",Jean-Michel Bezat,24 janvier 2020 à 00h00,"L’affaire du 737 MAX montre qu’une catastrophe humaine et industrielle survient souvent dans un environnement de course à la baisse des coûts, parfois amplifiée par l’arrogance des ingénieurs et des dirigeants.",https://www.lemonde.fr/idees/article/2020/01/24/boeing-la-chute-d-une-icone-americaine_6027026_3232.html
2346,"Après un mois et demi de grève, l’Opéra de Paris reprend les représentations mais « reste mobilisé »",Le Monde avec AFP,25 janvier 2020 à 23h53,"En un mois et demi de grève contre la fin du régime spécial de retraite dont bénéficie l’établissement, plus de 70 spectacles ont été annulés.",https://www.lemonde.fr/culture/article/2020/01/25/apres-un-mois-et-demi-de-greve-l-opera-de-paris-reprend-les-representations-le-temps-d-une-soiree_6027235_3246.html
2347,"Villani gare du Nord, Griveaux gare de l’Est : les projets rivaux des candidats aux municipales à Paris",Grégoire Allix,25 janvier 2020 à 22h41,Le candidat LRM à la mairie de Paris propose de déplacer le terminus des trains vers l’extérieur de la capitale. Son concurrent souhaite arrêter les Thalys et Eurostar à Saint-Denis.,https://www.lemonde.fr/politique/article/2020/01/25/villani-gare-du-nord-griveaux-gare-de-l-est-les-projets-rivaux-des-candidats-aux-municipales-a-paris_6027234_823448.html
2348,"Ligue 1 : lourde défaite de Monaco, nul décevant pour Marseille, doublé gagnant pour Saint-Etienne",?,25 janvier 2020 à 22h37,"Le résumé des six matchs de football joués samedi, dans le cadre de la 21e journée de Ligue 1.",https://www.lemonde.fr/sport/article/2020/01/25/ligue-1-lourde-defaite-de-monaco-nul-decevant-pour-marseille-double-gagnant-pour-saint-etienne_6027233_3242.html
2349,Les dirigeants des Vingt-Sept convoqués le 20 février pour un sommet consacré au budget,?,25 janvier 2020 à 21h52,"Le Brexit va se traduire par des ressources en moins pour la Commission européenne, alors que les membres de l’UE sont divisés sur le montant du budget pluriannuel.",https://www.lemonde.fr/international/article/2020/01/25/les-dirigeants-des-vingt-sept-convoques-le-20-fevrier-pour-un-sommet-consacre-au-budget_6027232_3210.html
2350,"Le Boeing 777X réussit son vol inaugural, après plusieurs reports",?,25 janvier 2020 à 20h07,"Le nouveau long courrier du constructeur américain a quitté Everett, dans le nord-ouest des Etats-Unis, pour un vol de quatre heures.",https://www.lemonde.fr/economie/article/2020/01/25/le-boeing-777x-decolle-pour-son-vol-inaugural-apres-plusieurs-reports_6027231_3234.html
2351,"Trois cas de coronavirus confirmés, comment la France fait face à l’épidémie",Le Monde avec AFP,25 janvier 2020 à 19h04,Les autorités sanitaires ont identifié l’ensemble des personnes en contact avec les trois malades de Paris et Bordeaux.,https://www.lemonde.fr/planete/article/2020/01/25/trois-cas-de-coronavirus-confirmes-comment-la-france-fait-face-a-l-epidemie_6027230_3244.html
2352,Sylvain Laurens : « Il est dommage qu’un certain rationalisme ne s’interroge plus sur ce qu’est la science »,Propos recueillis par David Larousserie,25 janvier 2020 à 19h00,"Dans son livre « Militer pour la science », le sociologue analyse l’évolution du mouvement rationaliste depuis les années 1930, soulignant l’inflexion de certains courants vers la défense de l’innovation industrielle.",https://www.lemonde.fr/sciences/article/2020/01/25/sylvain-laurens-il-est-dommage-qu-un-certain-rationalisme-ne-s-interroge-plus-sur-ce-qu-est-la-science_6027229_1650684.html
2353,Les meilleurs casques de VR pour tous budgets,Signe Brewster  et   Claire Ulrich,25 janvier 2020 à 18h30,"Comparatif Wirecutter - Nous avons testé toutes les catégories de casques de réalité virtuelle, qu’ils soient autonomes ou destinés aux PC, aux consoles PS4, voire aux smartphones. Voici un résumé de nos choix au sein des marques HTC, Sony, Oculus et autres.",https://www.lemonde.fr/guides-d-achat/article/2020/01/25/les-meilleurs-casques-de-vr-pour-tous-budgets_6027227_5306571.html
2354,"A Londres, l’Art déco en majesté",Eric Albert,25 janvier 2020 à 18h30,"Théâtre, immeubles, restaurant… la capitale britannique recèle des lieux emblématiques du style géométrique en vogue pendant les Années folles.",https://www.lemonde.fr/m-le-mag/article/2020/01/25/a-londres-l-art-deco-en-majeste_6027226_4500055.html
2355,Patinage artistique : Gabriella Papadakis et Guillaume Cizeron chutent de leur trône européen,?,25 janvier 2020 à 17h22,"Le couple français, qui avait remporté les cinq derniers championnats d’Europe de danse sur glace, a fini deuxième de l’édition 2020 à Graz, samedi. Pour quatorze centièmes de point.",https://www.lemonde.fr/sport/article/2020/01/25/patinage-artistique-gabriella-papadakis-et-guillaume-cizeron-chutent-de-leur-trone-europeen_6027225_3242.html
2356,?,?,?,?,https://www.lemonde.fr/sport/live/2020/01/25/ligue-1-suivez-en-direct-le-match-om-angers_6027224_3242.html
2357,"Tennis : à Melbourne, la jeune prodige Coco Gauff ne se pose pas de questions",Grégor Brandy,25 janvier 2020 à 14h49,"À tout juste 15 ans, l’Américaine disputait, dimanche, son deuxième huitième de finale d’un tournoi du Grand Chelem. Elle a été battue par sa compatriote Sofia Kenin.",https://www.lemonde.fr/sport/article/2020/01/25/tennis-a-melbourne-la-jeune-prodige-coco-gauff-ne-se-pose-pas-de-questions_6027222_3242.html
2358,Biathlon : les relais sourient aux Bleu(e)s,?,25 janvier 2020 à 14h05,"Anaïs Bescond et Emilien Jacquelin ont remporté, samedi, l’épreuve de relais mixte simple à Pokljuka, en Slovénie, avant que Fillon-Maillet, Desthieux, Braisaz et Simon remportent le relais mixte.",https://www.lemonde.fr/sport/article/2020/01/25/biathlon-nouveau-succes-pour-les-bleu-e-s_6027221_3242.html
2359,"Emmanuel Macron a reçu à l’Elysée Juan Guaido, opposant du président vénézuélien",Le Monde avec AFP,25 janvier 2020 à 12h19,"La France fait partie de la cinquantaine de pays, dont les Etats-Unis, qui reconnaissent Juan Guaido comme président par intérim du pays sud-américain.",https://www.lemonde.fr/politique/article/2020/01/25/emmanuel-macron-a-recu-a-l-elysee-juan-guaido-opposant-du-president-venezuelien_6027219_823448.html
2360,Restaurant : les grands soirs du Lai’Tcha,Marie Aline,25 janvier 2020 à 12h15,"Cet établissement ouvert par la cheffe Adeline Grattard près des Halles, à Paris, fait office de bar à raviolis le midi et de bistrot chinois en fin de journée. Ce lieu dégage une force qui fait résonner les palais les plus gourmands.",https://www.lemonde.fr/m-styles/article/2020/01/25/restaurant-les-grands-soirs-du-lai-tcha_6027218_4497319.html
2361,Circulation différenciée pour la première fois à Saint-Etienne en raison d’un pic de pollution,Le Monde avec AFP,25 janvier 2020 à 12h06,"Le secteur touche une partie de Saint-Etienne, Saint-Genest-Lerpt et Villars, selon l’arrêté de la préfecture. Le réseau de transports en commun de l’agglomération STAS est gratuit samedi.",https://www.lemonde.fr/planete/article/2020/01/25/circulation-differenciee-pour-la-premiere-fois-a-saint-etienne-en-raison-d-un-pic-de-pollution_6027217_3244.html
2362,"Taha Bouhafs, itinéraire contrasté d’un reporter militant « à mi-chemin entre journalisme et cinéma brut »",Raphaëlle Bacqué,25 janvier 2020 à 12h00,"Le jeune homme de 22 ans, qui a perturbé une sortie au théâtre d’Emmanuel Macron le 17 janvier, couvre les manifestations, notamment contre la réforme des retraites.",https://www.lemonde.fr/politique/article/2020/01/25/taha-bouhafs-itineraire-contraste-d-un-reporter-militant-a-mi-chemin-entre-journalisme-et-cinema-brut_6027216_823448.html
2363,"Alfred Mason, Jules Verne, C. F. Ramuz : la chronique « poches » de Mathias Enard",?,25 janvier 2020 à 12h00,Le journal de bord des lectures en poche de Mathias Enard.,https://www.lemonde.fr/critique-litteraire/article/2020/01/25/alfred-mason-jules-verne-c-f-ramuz-la-chronique-poches-de-mathias-enard_6027215_5473203.html
2364,Un bain de vapeur précolombien découvert à Mexico et autres infos scientifiques,?,25 janvier 2020 à 11h23,"Au menu de la 379e sélection hebdomadaire : l’épidémie de coronavirus en Chine, test réussi pour la capsule spatiale de SpaceX, l’étrange monde de la transplantation fécale, etc.",https://www.lemonde.fr/passeurdesciences/article/2020/01/25/un-bain-de-vapeur-precolombien-decouvert-a-mexico-et-autres-infos-scientifiques_6027214_5470970.html
2365,On ne regarde plus les documentaires comme avant,Catherine Pacary,25 janvier 2020 à 11h20,"Alors que le festival du documentaire se poursuit à Biarritz, quelle visibilité pour un genre en pleine mutation ?",https://www.lemonde.fr/culture/article/2020/01/25/on-ne-regarde-plus-les-documentaires-comme-avant_6027213_3246.html
2366,"Rencontre avec Eric Chahi, bricoleur émerveillé du jeu vidéo français",Corentin Lamy,25 janvier 2020 à 11h00,"PortraitAlors qu’il s’apprête à sortir son cinquième jeu en trente ans (dont un exposé au MoMa), le créateur d’« Another World » s’arrête deux heures pour raconter son parcours au « Monde ».",https://www.lemonde.fr/pixels/article/2020/01/25/rencontre-avec-eric-chahi-bricoleur-emerveille-du-jeu-video-francais_6027211_4408996.html
2367,"Musiques du monde : le deejaying, la dernière tentation de Martin Meissonnier",Patrick Labesse,25 janvier 2020 à 11h00,"Le producteur d’albums et réalisateur de documentaires lance les soirées « Monday Jump » au Cabaret Sauvage, à Paris.",https://www.lemonde.fr/culture/article/2020/01/25/musiques-du-monde-le-deejaying-la-derniere-tentation-de-martin-meissonnier_6027210_3246.html
2368,"« Le cèdre du Mans, “symbole” de la façon dont les grands arbres sont mal considérés dans les centres-villes »",?,25 janvier 2020 à 10h59,"Partout en France, des militants s’opposent aux programmes d’aménagement nécessitant la coupe de troncs anciens, souligne Frédéric Potet, journaliste au « Monde ».",https://www.lemonde.fr/idees/article/2020/01/25/le-cedre-du-mans-symbole-de-la-facon-dont-les-grands-arbres-sont-mal-consideres-dans-les-centres-villes_6027209_3232.html
